UserID,SignupDate,Age,Gender,City,State,Country,Language,SignupDay,SignupTime,DeviceModel,OSDetails,ISP,CurrentWalletBalance,IsFreeConsultationTaken,HasInitiatedConsultation,HasTakenChat,HasTakenCall,HasTakenOther,HasRated,HasReviewed,HadPositiveInteraction,HadNegativeInteraction,HasUsedGift,AppLaunches_0_30,AppLaunches_30_60,AppLaunches_60_90,AppLaunches_90Plus,IsActiveClevertap_0_30,IsActiveClevertap_30_60,IsActiveClevertap_60_90,NoOfNotificationsClicked,NoOfNotificationsViewed,HasUninstalled,HasPushUnregistered,AcquisitionSource,FirstEventName,Campaign,Adgroup,DaysSinceLastConsultation,DaysSinceLastRecharge,EngagementTrend_30_vs_60,NotificationCTR,ConsultationCount,LowWalletFlag,DecliningEngagementFlag,LowNotificationCTRFlag,Churn_30D,Churn_60D,Churn_90D
100401,2026-02-19,39,Male,Kolkata,West Bengal,India,English,Sun,Evening,Samsung A14,iOS 17,Vi,393.08,0,0,1,1,0,0,0,0,0,0,16,7,11,36,1,1,1,2,22,0,0,meta,app_launch,welcome,D,84,101,2.125,0.09090909090909091,2,0,0,0,1,1,1
100402,2025-03-31,42,Female,Hyderabad,Karnataka,India,Tamil,Sat,Afternoon,Samsung A14,iOS 16,BSNL,441.68,1,1,1,0,0,0,0,0,0,0,7,14,13,24,1,0,0,1,25,0,0,meta,notification_open,remarketing,B,84,73,0.5333333333333333,0.04,1,0,1,1,1,1,1
100403,2025-04-03,21,Female,Delhi,Karnataka,India,English,Mon,Night,Redmi Note,iOS 17,BSNL,227.35,0,0,0,1,0,0,0,1,0,1,12,7,18,27,1,1,0,3,24,0,1,google,signup,welcome,A,96,88,1.625,0.125,1,0,0,0,1,0,1
100404,2025-04-10,40,Female,Kolkata,Delhi,USA,Telugu,Mon,Night,OnePlus Nord,iOS 17,Vi,286.15,1,1,0,0,1,1,0,1,0,0,11,11,11,31,0,1,1,2,15,0,0,referral,signup,remarketing,D,67,179,1.0,0.13333333333333333,1,0,0,0,0,1,0
100405,2026-05-09,47,Male,Pune,Karnataka,India,English,Thu,Evening,Samsung A14,iOS 17,Other,596.48,1,0,0,0,0,0,0,1,0,0,6,18,9,32,0,1,0,3,24,0,0,google,promo_click,remarketing,B,119,27,0.3684210526315789,0.125,0,0,1,0,1,1,1
100406,2025-09-25,59,Male,Hyderabad,Karnataka,India,Hindi,Sun,Night,Samsung A14,Android 12,Other,310.66,0,1,1,1,0,0,0,0,0,0,4,14,17,41,1,1,1,1,22,0,0,referral,app_launch,welcome,C,45,49,0.3333333333333333,0.045454545454545456,2,0,1,1,0,1,0
100407,2024-07-03,53,Male,Pune,West Bengal,India,English,Sun,Night,Redmi Note,Android 12,Other,302.89,1,0,0,0,0,0,0,0,0,0,9,15,17,35,0,0,1,1,27,0,0,google,promo_click,brand,A,2,157,0.625,0.037037037037037035,0,0,1,1,1,1,1
100408,2026-01-10,43,Female,Chennai,Maharashtra,India,English,Mon,Morning,iPhone 13,Android 14,Other,226.55,1,0,1,0,0,0,0,0,0,1,6,13,11,36,0,1,1,1,22,0,1,organic,signup,install,A,106,34,0.5,0.045454545454545456,1,0,1,1,1,1,1
100409,2026-01-11,48,Female,Pune,West Bengal,India,English,Fri,Night,Vivo V27,Android 14,Vi,593.95,0,1,1,0,0,0,0,0,1,0,5,5,11,36,0,1,1,3,23,1,0,meta,promo_click,install,D,42,60,1.0,0.13043478260869565,1,0,0,0,1,0,1
100410,2025-12-04,26,Male,Kolkata,Maharashtra,India,Hindi,Thu,Afternoon,Samsung A14,iOS 16,BSNL,229.4,0,0,0,0,0,0,1,0,0,0,6,9,18,30,1,1,0,3,17,0,0,meta,app_launch,welcome,B,176,56,0.7,0.17647058823529413,0,0,0,0,1,0,1
100411,2025-03-10,40,Female,Mumbai,Tamil Nadu,India,Telugu,Mon,Evening,Samsung A14,Android 12,Airtel,190.11,0,0,0,0,0,1,0,0,0,0,6,11,17,34,0,1,0,3,27,0,0,crm,signup,install,A,14,7,0.5833333333333334,0.1111111111111111,0,0,1,0,1,1,1
100412,2025-11-17,24,Male,Bengaluru,Tamil Nadu,India,English,Thu,Night,Vivo V27,Android 12,BSNL,469.91,0,0,0,0,0,0,0,0,1,0,13,17,7,44,1,1,1,1,29,1,0,google,promo_click,install,C,170,107,0.7777777777777778,0.034482758620689655,0,0,0,1,1,1,1
100413,2025-02-19,23,Female,Hyderabad,Telangana,India,Tamil,Thu,Morning,Vivo V27,Android 14,Vi,302.15,1,1,0,0,0,1,0,1,0,0,3,12,8,29,1,1,1,1,24,0,1,referral,promo_click,organic,C,113,2,0.3076923076923077,0.041666666666666664,0,0,1,1,1,1,1
100414,2025-10-07,41,Male,Delhi,Karnataka,India,Tamil,Mon,Morning,Vivo V27,iOS 17,BSNL,285.07,0,1,0,0,0,0,0,1,0,0,12,4,6,29,1,1,1,3,31,0,0,meta,app_launch,welcome,A,123,169,2.6,0.0967741935483871,0,0,0,0,1,0,1
100415,2026-02-11,50,Male,Bengaluru,Tamil Nadu,India,English,Sat,Afternoon,Samsung A14,Android 13,BSNL,33.4,1,0,1,0,1,0,0,0,0,0,9,8,22,48,1,1,1,2,17,0,0,google,app_launch,welcome,A,17,103,1.1111111111111112,0.11764705882352941,2,1,0,0,1,1,1
100416,2025-01-18,49,Female,Mumbai,Telangana,India,Tamil,Fri,Night,Samsung A14,Android 13,Airtel,209.74,0,0,0,0,0,0,0,0,0,1,13,16,9,33,1,1,1,3,17,1,0,meta,app_launch,organic,D,70,111,0.8235294117647058,0.17647058823529413,0,0,0,0,1,1,1
100417,2025-09-08,22,Male,Hyderabad,Karnataka,India,Hindi,Thu,Morning,Vivo V27,Android 12,Vi,359.07,1,1,1,1,0,0,0,0,0,0,18,12,14,33,1,1,0,2,21,0,0,meta,view_home,brand,C,164,145,1.4615384615384615,0.09523809523809523,2,0,0,0,1,1,1
100418,2025-04-28,34,Female,Kolkata,Maharashtra,India,Hindi,Wed,Evening,OnePlus Nord,Android 13,BSNL,67.9,0,1,0,0,0,0,0,0,0,0,13,13,19,33,0,1,0,5,18,0,0,google,view_home,brand,B,76,118,1.0,0.2777777777777778,0,1,0,0,1,1,1
100419,2026-04-28,20,Female,Delhi,Maharashtra,India,Tamil,Sun,Morning,Redmi Note,Android 13,Airtel,304.04,1,1,0,0,0,0,1,0,0,1,3,10,17,38,1,1,1,2,19,0,0,crm,notification_open,remarketing,D,176,165,0.36363636363636365,0.10526315789473684,0,0,1,0,1,1,1
100420,2025-03-29,23,Male,Chennai,Telangana,India,English,Thu,Morning,Redmi Note,Android 12,Vi,113.86,0,0,1,0,0,0,0,1,0,0,7,13,17,49,1,1,1,2,35,0,0,crm,promo_click,brand,C,163,114,0.5714285714285714,0.05714285714285714,1,0,1,1,0,0,0
100421,2026-02-05,40,Female,Hyderabad,Maharashtra,India,Telugu,Fri,Afternoon,iPhone 13,iOS 17,Vi,277.09,1,1,1,0,1,0,0,0,0,0,10,14,9,36,1,1,0,2,19,0,0,referral,view_home,install,B,154,136,0.7333333333333333,0.10526315789473684,2,0,0,0,0,1,1
100422,2025-05-15,47,Male,Chennai,Maharashtra,India,Hindi,Sun,Night,OnePlus Nord,Android 13,Airtel,142.02,1,1,1,1,0,0,0,0,0,0,8,11,11,25,0,1,1,0,25,0,0,referral,signup,brand,C,60,161,0.75,0.0,2,0,0,1,0,1,1
100423,2025-07-03,42,Male,Mumbai,Maharashtra,India,Tamil,Fri,Morning,OnePlus Nord,Android 14,Airtel,444.96,0,1,1,0,1,0,0,0,0,0,3,8,11,35,1,1,1,3,29,0,0,crm,promo_click,welcome,D,128,128,0.4444444444444444,0.10344827586206896,2,0,1,0,1,1,1
100424,2024-06-26,38,Male,Chennai,Telangana,India,Telugu,Mon,Evening,Samsung A14,iOS 17,Other,252.7,1,1,1,0,0,0,0,0,0,0,8,12,14,41,0,1,1,2,18,0,0,referral,promo_click,organic,C,86,110,0.6923076923076923,0.1111111111111111,1,0,0,0,0,1,0
100425,2025-04-12,38,Male,Bengaluru,West Bengal,India,English,Sat,Morning,Samsung A14,iOS 17,Jio,364.22,0,0,0,0,0,0,0,0,0,0,5,8,12,41,0,0,1,3,21,0,1,crm,promo_click,organic,D,82,39,0.6666666666666666,0.14285714285714285,0,0,0,0,1,1,1
100426,2024-06-30,36,Female,Hyderabad,Maharashtra,India,Hindi,Sat,Night,OnePlus Nord,Android 12,Other,1134.55,0,0,1,0,0,0,0,0,0,0,10,12,15,37,1,0,1,3,21,0,0,crm,app_launch,install,D,9,119,0.8461538461538461,0.14285714285714285,1,0,0,0,1,0,0
100427,2026-02-08,19,Male,Chennai,Delhi,India,English,Tue,Afternoon,Redmi Note,Android 12,Airtel,324.74,0,1,1,1,0,0,0,1,0,0,7,11,17,35,1,1,1,8,28,0,1,crm,app_launch,install,A,179,34,0.6666666666666666,0.2857142857142857,2,0,0,0,0,1,1
100428,2025-12-15,32,Male,Kolkata,West Bengal,India,Telugu,Tue,Morning,Redmi Note,Android 13,Jio,740.09,1,1,1,0,0,0,0,1,0,0,11,17,8,40,0,1,1,8,30,0,1,referral,signup,organic,B,73,10,0.6666666666666666,0.26666666666666666,1,0,0,0,1,1,1
100429,2025-12-16,42,Female,Delhi,Tamil Nadu,India,English,Sat,Afternoon,Redmi Note,Android 12,Jio,233.32,0,1,0,0,0,0,0,0,0,0,11,6,17,42,1,1,0,4,24,0,0,organic,signup,welcome,C,28,93,1.7142857142857142,0.16666666666666666,0,0,0,0,0,1,1
100430,2024-10-03,23,Female,Kolkata,Maharashtra,India,English,Thu,Night,OnePlus Nord,Android 14,Other,217.49,0,0,0,0,0,0,0,0,0,0,10,10,16,33,1,1,0,3,13,0,0,organic,promo_click,organic,B,100,139,1.0,0.23076923076923078,0,0,0,0,1,1,0
100431,2024-08-17,59,Female,Hyderabad,West Bengal,India,Hindi,Sun,Morning,iPhone 13,Android 12,Airtel,193.84,0,0,0,1,0,0,0,0,1,0,7,10,14,34,0,0,1,3,30,0,0,meta,signup,organic,B,147,43,0.7272727272727273,0.1,1,0,0,0,1,1,1
100432,2026-03-14,50,Female,Mumbai,Delhi,India,Hindi,Wed,Evening,Vivo V27,Android 12,Jio,108.85,1,0,0,1,0,0,1,1,0,0,9,12,14,39,1,1,0,2,22,0,0,crm,signup,install,A,2,83,0.7692307692307693,0.09090909090909091,1,0,0,0,0,0,0
100433,2025-09-06,22,Female,Kolkata,Telangana,India,Telugu,Wed,Evening,OnePlus Nord,Android 12,BSNL,559.53,0,1,0,1,0,0,0,0,0,0,12,18,19,35,0,1,1,3,22,0,0,crm,view_home,install,D,166,9,0.6842105263157895,0.13636363636363635,1,0,0,0,1,1,1
100434,2025-11-16,38,Female,Bengaluru,West Bengal,UAE,Tamil,Fri,Night,Redmi Note,iOS 16,BSNL,239.78,1,0,0,1,0,0,0,1,0,0,6,9,11,37,1,1,1,4,18,0,0,referral,view_home,brand,C,165,175,0.7,0.2222222222222222,1,0,0,0,0,0,0
100435,2026-03-03,49,Female,Bengaluru,Tamil Nadu,India,Hindi,Mon,Evening,Redmi Note,Android 14,Jio,92.52,1,1,0,1,0,0,0,0,0,0,5,10,7,32,1,1,1,2,32,0,0,meta,view_home,install,C,131,3,0.5454545454545454,0.0625,1,1,1,1,1,1,1
100436,2025-09-11,50,Male,Mumbai,Delhi,India,Hindi,Tue,Morning,Vivo V27,Android 12,Jio,370.72,1,1,0,0,0,0,0,0,0,0,6,15,9,38,1,1,0,3,16,0,0,crm,signup,welcome,A,48,95,0.4375,0.1875,0,0,1,0,1,1,1
100437,2024-06-24,47,Female,Hyderabad,Tamil Nadu,India,Tamil,Thu,Afternoon,Redmi Note,Android 14,BSNL,143.49,1,1,0,0,1,0,0,0,1,0,9,10,13,32,1,1,1,4,19,0,0,meta,signup,brand,B,84,179,0.9090909090909091,0.21052631578947367,1,0,0,0,1,1,1
100438,2025-07-21,28,Male,Mumbai,Telangana,India,Hindi,Sat,Morning,Redmi Note,iOS 16,Jio,436.87,0,0,0,1,0,1,0,0,1,0,8,7,9,33,0,1,0,2,26,0,0,meta,promo_click,remarketing,C,145,48,1.125,0.07692307692307693,1,0,0,1,1,0,1
100439,2026-04-08,45,Female,Mumbai,West Bengal,India,English,Wed,Morning,OnePlus Nord,Android 14,Vi,615.09,1,0,1,0,0,0,0,0,0,0,8,12,10,31,1,1,1,4,21,0,0,crm,app_launch,brand,B,149,118,0.6923076923076923,0.19047619047619047,1,0,0,0,1,1,1
100440,2025-07-09,41,Male,Bengaluru,West Bengal,India,Hindi,Mon,Evening,Vivo V27,Android 14,Vi,28.36,1,0,1,0,0,0,0,1,1,0,10,10,8,38,0,1,1,4,23,0,0,organic,signup,remarketing,A,26,82,1.0,0.17391304347826086,1,1,0,0,0,1,1
100441,2024-11-03,28,Male,Pune,Maharashtra,India,English,Fri,Afternoon,Vivo V27,iOS 16,Other,69.27,0,1,0,0,0,0,0,0,0,0,5,12,11,37,0,1,0,4,26,0,0,organic,view_home,remarketing,A,154,139,0.46153846153846156,0.15384615384615385,0,1,1,0,1,1,1
100442,2024-08-13,35,Male,Delhi,Maharashtra,India,Tamil,Sun,Evening,Samsung A14,Android 13,Other,183.01,0,0,0,0,0,1,0,0,0,0,9,8,15,41,1,1,1,3,20,0,0,crm,notification_open,welcome,A,87,134,1.1111111111111112,0.15,0,0,0,0,0,1,1
100443,2025-11-03,58,Male,Hyderabad,Tamil Nadu,India,Tamil,Tue,Morning,Vivo V27,Android 12,Vi,599.68,0,0,1,0,0,0,0,0,0,0,1,14,13,40,1,1,1,2,17,0,0,google,notification_open,welcome,A,49,84,0.13333333333333333,0.11764705882352941,1,0,1,0,0,0,1
100444,2025-08-27,39,Male,Mumbai,West Bengal,India,Hindi,Mon,Night,Redmi Note,Android 13,Jio,421.87,0,0,0,1,0,0,0,0,0,0,8,11,15,33,1,0,1,3,16,0,0,referral,notification_open,brand,B,81,117,0.75,0.1875,1,0,0,0,0,1,1
100445,2025-06-23,56,Male,Bengaluru,West Bengal,India,Tamil,Wed,Morning,Samsung A14,Android 13,Vi,105.1,1,1,0,0,0,0,0,0,0,0,19,7,16,52,1,1,1,3,20,0,0,crm,notification_open,organic,C,3,68,2.5,0.15,0,0,0,0,0,1,1
100446,2026-04-11,26,Female,Pune,Telangana,India,English,Fri,Afternoon,Vivo V27,iOS 16,Other,87.69,0,0,1,0,1,1,0,0,0,0,10,17,10,34,1,0,1,4,15,0,0,referral,promo_click,welcome,D,39,19,0.6111111111111112,0.26666666666666666,2,1,1,0,1,1,1
100447,2026-05-02,28,Male,Bengaluru,Karnataka,USA,Hindi,Sat,Night,Vivo V27,Android 12,Other,23.82,0,0,0,0,0,1,0,0,0,0,8,12,8,35,1,1,1,1,26,1,0,organic,signup,install,D,34,154,0.6923076923076923,0.038461538461538464,0,1,0,1,1,1,1
100448,2024-10-31,21,Female,Bengaluru,Maharashtra,India,Hindi,Tue,Night,Samsung A14,Android 12,Airtel,137.13,1,0,0,0,0,0,0,0,0,1,7,14,13,27,1,1,1,5,19,0,0,google,notification_open,welcome,C,135,28,0.5333333333333333,0.2631578947368421,0,0,1,0,1,1,1
100449,2025-05-28,48,Male,Pune,West Bengal,India,Hindi,Mon,Afternoon,Redmi Note,iOS 16,BSNL,241.85,1,0,1,1,0,0,0,1,0,1,7,12,10,27,0,1,1,4,27,1,0,google,promo_click,brand,A,58,3,0.6153846153846154,0.14814814814814814,2,0,1,0,0,1,1
100450,2025-12-27,20,Male,Kolkata,Telangana,India,English,Fri,Night,Vivo V27,Android 14,Airtel,69.07,1,1,0,1,0,0,1,1,0,0,9,13,15,25,1,1,1,2,29,0,0,crm,view_home,remarketing,B,56,20,0.7142857142857143,0.06896551724137931,1,1,0,1,1,0,0
100451,2025-06-11,18,Male,Kolkata,Telangana,India,Hindi,Mon,Afternoon,iPhone 13,Android 14,Jio,320.68,1,1,0,0,0,0,0,0,1,0,6,16,17,41,1,1,1,1,28,0,0,meta,view_home,install,C,20,74,0.4117647058823529,0.03571428571428571,0,0,1,1,1,1,1
100452,2025-10-08,55,Female,Hyderabad,West Bengal,India,Telugu,Sat,Afternoon,Samsung A14,iOS 17,Other,256.83,1,1,1,1,0,0,0,0,0,0,11,7,14,39,1,1,0,5,35,0,0,google,view_home,remarketing,C,148,55,1.5,0.14285714285714285,2,0,0,0,0,0,1
100453,2024-09-15,56,Female,Mumbai,Karnataka,India,Tamil,Mon,Night,iPhone 13,Android 13,BSNL,131.45,0,1,1,1,0,0,0,1,0,0,10,14,16,41,1,0,1,5,24,0,0,meta,promo_click,brand,A,141,26,0.7333333333333333,0.20833333333333334,2,0,0,0,0,0,1
100454,2024-06-16,54,Female,Mumbai,Delhi,India,Telugu,Fri,Morning,Redmi Note,Android 14,Jio,598.17,0,0,0,0,0,0,0,0,0,0,9,15,14,38,0,1,1,1,24,0,0,meta,view_home,brand,A,155,93,0.625,0.041666666666666664,0,0,1,1,1,1,1
100455,2026-02-09,39,Female,Pune,West Bengal,India,Tamil,Mon,Night,iPhone 13,iOS 16,Vi,203.84,0,0,1,1,1,0,0,0,0,0,11,12,13,34,1,1,1,4,25,0,0,crm,signup,welcome,B,121,115,0.9230769230769231,0.16,3,0,0,0,0,0,1
100456,2025-04-26,51,Female,Mumbai,Tamil Nadu,UAE,Telugu,Mon,Evening,OnePlus Nord,iOS 17,Vi,180.69,0,0,0,0,0,1,0,0,0,0,11,6,13,28,0,1,0,3,29,1,0,google,notification_open,organic,A,153,151,1.7142857142857142,0.10344827586206896,0,0,0,0,1,1,1
100457,2026-04-18,41,Male,Delhi,West Bengal,India,Tamil,Thu,Evening,iPhone 13,iOS 16,Other,294.97,0,1,1,0,0,0,0,0,0,0,8,14,21,34,1,1,0,5,26,0,1,crm,notification_open,remarketing,A,80,125,0.6,0.19230769230769232,1,0,1,0,1,1,1
100458,2024-09-02,23,Female,Mumbai,Delhi,UK,Hindi,Sat,Afternoon,Redmi Note,Android 13,Jio,362.34,0,0,1,1,0,0,0,1,0,0,5,9,12,29,1,0,1,2,17,0,0,crm,promo_click,welcome,B,108,91,0.6,0.11764705882352941,2,0,1,0,1,1,1
100459,2026-01-22,37,Female,Pune,Maharashtra,UK,English,Thu,Morning,iPhone 13,Android 12,Vi,502.11,1,1,0,0,1,0,0,0,0,0,10,6,12,33,1,1,1,3,16,1,0,google,notification_open,brand,C,151,38,1.5714285714285714,0.1875,1,0,0,0,1,1,1
100460,2025-04-28,58,Female,Hyderabad,Telangana,India,Telugu,Tue,Night,Redmi Note,Android 13,BSNL,382.67,1,0,0,0,0,0,0,0,0,0,9,15,11,41,0,0,1,2,27,0,0,organic,promo_click,brand,A,123,74,0.625,0.07407407407407407,0,0,1,1,1,1,1
100461,2025-11-25,20,Female,Kolkata,Telangana,India,English,Mon,Night,Samsung A14,Android 14,Other,115.9,0,0,1,0,0,0,0,0,0,1,10,11,20,43,1,1,1,0,28,0,0,crm,view_home,brand,B,175,15,0.9166666666666666,0.0,1,0,0,1,1,1,1
100462,2025-04-22,44,Male,Pune,West Bengal,India,Hindi,Sun,Afternoon,Vivo V27,iOS 16,Other,873.23,1,1,0,1,0,0,0,1,0,0,4,8,8,35,1,0,1,0,18,0,0,referral,notification_open,install,A,79,178,0.5555555555555556,0.0,1,0,1,1,1,1,1
100463,2024-10-06,23,Female,Pune,Telangana,India,Tamil,Sat,Evening,Redmi Note,Android 12,Vi,406.3,1,1,0,0,0,0,0,1,0,0,10,11,15,23,0,1,1,3,35,0,0,organic,view_home,brand,C,51,16,0.9166666666666666,0.08571428571428572,0,0,0,0,0,1,1
100464,2025-03-22,29,Female,Chennai,Tamil Nadu,India,English,Mon,Morning,Vivo V27,Android 12,Other,853.97,0,0,0,0,0,0,0,0,0,0,6,8,16,44,0,1,1,1,25,0,1,meta,promo_click,organic,C,15,41,0.7777777777777778,0.04,0,0,0,1,1,1,1
100465,2025-12-10,56,Male,Mumbai,Maharashtra,India,Tamil,Wed,Night,Samsung A14,Android 12,Vi,81.23,1,0,1,1,0,1,0,1,0,1,9,13,19,43,1,0,1,4,24,0,0,crm,notification_open,organic,B,49,6,0.7142857142857143,0.16666666666666666,2,1,0,0,1,1,1
100466,2026-04-07,51,Female,Hyderabad,Telangana,India,English,Sat,Evening,Samsung A14,Android 13,Airtel,451.48,0,1,0,1,0,0,0,0,0,0,2,14,16,30,1,0,0,6,20,0,1,organic,notification_open,remarketing,A,64,78,0.2,0.3,1,0,1,0,0,1,1
100467,2025-01-24,38,Male,Mumbai,West Bengal,India,English,Fri,Evening,iPhone 13,iOS 17,Airtel,438.1,1,1,0,0,0,0,0,0,0,0,9,9,13,37,0,0,1,6,21,0,1,crm,promo_click,brand,A,45,35,1.0,0.2857142857142857,0,0,0,0,1,0,1
100468,2026-04-29,21,Male,Hyderabad,Tamil Nadu,India,Hindi,Wed,Evening,iPhone 13,iOS 16,BSNL,168.15,1,0,1,0,1,0,0,0,0,0,8,10,14,37,0,0,0,1,19,0,0,referral,notification_open,brand,C,145,140,0.8181818181818182,0.05263157894736842,2,0,0,1,0,1,0
100469,2025-06-10,22,Male,Kolkata,Delhi,India,English,Tue,Evening,OnePlus Nord,Android 14,BSNL,412.11,0,0,0,1,0,0,0,1,0,0,14,9,17,46,1,1,0,3,20,1,0,google,signup,welcome,A,125,16,1.5,0.15,1,0,0,0,0,1,1
100470,2024-07-03,24,Male,Bengaluru,Tamil Nadu,UAE,Hindi,Mon,Night,Redmi Note,Android 14,Vi,558.22,1,0,0,0,0,0,0,1,0,0,8,10,13,36,1,1,0,3,22,0,0,google,promo_click,welcome,A,9,59,0.8181818181818182,0.13636363636363635,0,0,0,0,1,0,1
100471,2024-11-05,41,Female,Bengaluru,Maharashtra,India,Telugu,Fri,Afternoon,OnePlus Nord,Android 14,Airtel,42.96,1,1,1,0,0,0,0,0,0,0,6,9,9,40,1,1,1,4,19,0,0,referral,app_launch,install,C,156,65,0.7,0.21052631578947367,1,1,0,0,0,1,1
100472,2025-05-15,33,Female,Delhi,Telangana,India,English,Sun,Night,OnePlus Nord,Android 13,Jio,405.77,1,1,1,0,0,0,0,0,0,0,9,21,18,29,1,0,1,1,29,0,1,meta,view_home,organic,C,132,2,0.45454545454545453,0.034482758620689655,1,0,1,1,1,1,1
100473,2024-08-23,47,Male,Pune,Maharashtra,India,English,Tue,Morning,Vivo V27,iOS 17,Other,688.88,0,0,0,0,0,0,0,0,0,0,4,7,17,35,0,0,1,4,24,1,0,organic,view_home,brand,D,30,112,0.625,0.16666666666666666,0,0,1,0,0,1,1
100474,2025-01-30,54,Female,Delhi,Delhi,India,English,Thu,Morning,OnePlus Nord,iOS 17,Jio,74.73,0,1,1,1,0,1,0,0,0,1,5,16,14,32,0,1,1,5,23,0,0,google,notification_open,brand,B,168,88,0.35294117647058826,0.21739130434782608,2,1,1,0,1,1,1
100475,2024-12-13,25,Female,Kolkata,Delhi,India,Telugu,Tue,Morning,Vivo V27,Android 14,Other,131.63,0,1,0,0,0,0,0,1,0,0,10,11,11,39,1,1,1,1,27,0,0,google,signup,organic,B,136,110,0.9166666666666666,0.037037037037037035,0,0,0,1,0,1,1
100476,2026-02-16,56,Male,Delhi,Maharashtra,India,English,Fri,Afternoon,Samsung A14,Android 14,Jio,62.64,1,0,0,1,0,0,0,1,1,0,13,15,18,42,1,1,1,1,26,1,0,organic,promo_click,brand,B,110,126,0.875,0.038461538461538464,1,1,0,1,1,1,1
100477,2025-08-24,24,Female,Bengaluru,Karnataka,India,Hindi,Fri,Evening,Samsung A14,Android 14,Airtel,164.61,1,1,1,0,0,0,0,0,0,0,7,10,11,34,1,0,1,3,16,0,0,meta,view_home,brand,D,122,3,0.7272727272727273,0.1875,1,0,0,0,0,1,1
100478,2026-04-25,29,Female,Chennai,Maharashtra,India,Tamil,Sun,Night,Vivo V27,Android 14,Jio,293.77,0,0,1,1,0,1,1,0,0,0,8,7,12,37,1,1,0,1,21,0,0,referral,promo_click,brand,D,101,87,1.125,0.047619047619047616,2,0,0,1,1,1,1
100479,2024-06-22,23,Male,Chennai,Tamil Nadu,India,Tamil,Mon,Afternoon,iPhone 13,iOS 16,Other,310.42,1,0,0,0,0,1,0,0,0,0,9,11,11,42,1,1,1,3,16,0,0,organic,notification_open,install,D,16,151,0.8333333333333334,0.1875,0,0,0,0,0,1,1
100480,2025-06-21,42,Male,Hyderabad,Karnataka,India,Tamil,Thu,Afternoon,OnePlus Nord,iOS 17,Jio,739.73,0,0,1,0,0,0,0,0,0,0,7,11,13,33,1,1,1,4,29,0,0,crm,view_home,brand,A,31,100,0.6666666666666666,0.13793103448275862,1,0,0,0,0,0,0
100481,2025-07-26,47,Male,Pune,West Bengal,India,Hindi,Fri,Afternoon,Vivo V27,Android 14,Airtel,278.64,1,0,0,0,0,0,0,0,0,0,9,22,21,34,1,1,1,5,24,0,0,google,view_home,brand,D,119,91,0.43478260869565216,0.20833333333333334,0,0,1,0,1,1,1
100482,2026-02-21,28,Other,Bengaluru,Karnataka,India,Telugu,Sun,Morning,Vivo V27,iOS 16,Vi,373.08,1,1,0,0,0,0,1,0,0,0,5,24,8,36,1,1,0,6,20,0,1,google,signup,install,B,132,109,0.24,0.3,0,0,1,0,1,1,1
100483,2025-01-18,47,Male,Delhi,Tamil Nadu,India,Hindi,Sun,Night,Redmi Note,Android 14,Other,477.83,0,0,1,0,0,0,0,0,0,0,5,15,16,26,0,0,1,1,25,1,0,google,app_launch,welcome,D,6,77,0.375,0.04,1,0,1,1,1,1,1
100484,2025-11-21,54,Male,Mumbai,Karnataka,India,Hindi,Mon,Night,Redmi Note,Android 13,Other,320.41,0,1,0,1,0,1,0,1,0,0,9,9,16,32,1,0,1,2,30,0,1,crm,promo_click,install,C,124,47,1.0,0.06666666666666667,1,0,0,1,0,1,1
100485,2025-12-06,43,Male,Mumbai,Telangana,India,Tamil,Fri,Afternoon,OnePlus Nord,iOS 16,Other,631.04,1,0,0,0,0,0,0,0,0,0,9,10,11,45,0,1,1,2,14,0,0,crm,notification_open,organic,A,12,168,0.9090909090909091,0.14285714285714285,0,0,0,0,1,0,1
100486,2024-09-01,28,Male,Hyderabad,Tamil Nadu,India,Telugu,Sun,Evening,Redmi Note,Android 13,Vi,230.26,1,1,0,0,0,0,0,0,0,0,2,17,14,46,1,1,1,1,21,0,0,google,promo_click,welcome,C,147,19,0.16666666666666666,0.047619047619047616,0,0,1,1,1,1,1
100487,2025-06-03,40,Female,Pune,Delhi,India,Tamil,Mon,Night,Redmi Note,Android 13,Vi,174.66,0,1,0,0,0,0,0,0,1,0,12,12,11,31,1,1,1,2,22,0,0,meta,app_launch,install,C,75,12,1.0,0.09090909090909091,0,0,0,0,1,1,1
100488,2024-11-20,34,Female,Bengaluru,Maharashtra,India,Tamil,Mon,Evening,Samsung A14,iOS 16,Other,395.22,1,0,0,0,0,1,0,0,0,0,6,13,21,36,1,0,1,4,25,0,0,crm,view_home,brand,C,152,124,0.5,0.16,0,0,1,0,1,1,1
100489,2024-06-13,34,Male,Mumbai,Telangana,India,Tamil,Sun,Evening,Redmi Note,iOS 17,Jio,313.08,1,1,0,1,0,1,0,0,0,1,13,16,13,31,1,1,0,3,26,0,0,crm,promo_click,welcome,B,92,8,0.8235294117647058,0.11538461538461539,1,0,0,0,0,1,0
100490,2025-05-26,52,Female,Pune,Delhi,India,Tamil,Tue,Night,OnePlus Nord,Android 14,Vi,68.11,1,0,1,0,0,0,0,0,0,1,3,14,13,39,1,0,1,1,15,0,0,referral,app_launch,organic,B,33,140,0.26666666666666666,0.06666666666666667,1,1,1,1,1,1,1
